
2024/03/17 (09:33:39) | INFO: Running on /dev/pts/4
2024/03/17 (09:33:39) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (09:33:39) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/17 (09:40:33) | ===> btop++ v.1.3.2
2024/03/17 (09:40:33) | INFO: Logger set to INFO
2024/03/17 (09:40:33) | INFO: Running on /dev/pts/4
2024/03/17 (09:40:33) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (09:40:33) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/17 (16:16:31) | ===> btop++ v.1.3.2
2024/03/17 (16:16:31) | INFO: Logger set to INFO
2024/03/17 (16:16:31) | INFO: Running on /dev/pts/4
2024/03/17 (16:16:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (16:16:31) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/18 (12:33:31) | ===> btop++ v.1.3.2
2024/03/18 (12:33:31) | INFO: Logger set to INFO
2024/03/18 (12:33:31) | INFO: Running on /dev/pts/5
2024/03/18 (12:33:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/18 (12:33:31) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/18 (16:01:11) | ===> btop++ v.1.3.2
2024/03/18 (16:01:11) | INFO: Logger set to INFO
2024/03/18 (16:01:11) | INFO: Running on /dev/pts/0
2024/03/18 (16:01:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/18 (16:01:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/18 (16:01:18) | INFO: Quitting! Runtime: 00:00:07

2024/03/18 (16:28:44) | ===> btop++ v.1.3.2
2024/03/18 (16:28:44) | INFO: Logger set to INFO
2024/03/18 (16:28:44) | INFO: Running on /dev/pts/0
2024/03/18 (16:28:45) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/18 (16:28:45) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/18 (16:29:31) | INFO: Quitting! Runtime: 00:00:47

2024/03/19 (13:04:18) | ===> btop++ v.1.3.2
2024/03/19 (13:04:18) | INFO: Logger set to INFO
2024/03/19 (13:04:18) | INFO: Running on /dev/pts/5
2024/03/19 (13:04:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/19 (13:04:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/20 (12:02:36) | ===> btop++ v.1.3.2
2024/03/20 (12:02:36) | INFO: Logger set to INFO
2024/03/20 (12:02:36) | INFO: Running on /dev/pts/4
2024/03/20 (12:02:36) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/20 (12:02:36) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/20 (20:58:35) | ===> btop++ v.1.3.2
2024/03/20 (20:58:35) | INFO: Logger set to INFO
2024/03/20 (20:58:35) | INFO: Running on /dev/pts/4
2024/03/20 (20:58:35) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/20 (20:58:35) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/21 (13:19:27) | ===> btop++ v.1.3.2
2024/03/21 (13:19:27) | INFO: Logger set to INFO
2024/03/21 (13:19:27) | INFO: Running on /dev/pts/4
2024/03/21 (13:19:27) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/21 (13:19:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/21 (22:26:08) | ===> btop++ v.1.3.2
2024/03/21 (22:26:08) | INFO: Logger set to INFO
2024/03/21 (22:26:08) | INFO: Running on /dev/pts/4
2024/03/21 (22:26:08) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/21 (22:26:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/22 (10:50:42) | ===> btop++ v.1.3.2
2024/03/22 (10:50:42) | INFO: Logger set to INFO
2024/03/22 (10:50:42) | INFO: Running on /dev/pts/4
2024/03/22 (10:50:42) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/22 (10:50:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/23 (11:21:26) | ===> btop++ v.1.3.2
2024/03/23 (11:21:26) | INFO: Logger set to INFO
2024/03/23 (11:21:26) | INFO: Running on /dev/pts/4
2024/03/23 (11:21:26) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/23 (11:21:26) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/23 (23:06:26) | ===> btop++ v.1.3.2
2024/03/23 (23:06:26) | INFO: Logger set to INFO
2024/03/23 (23:06:26) | INFO: Running on /dev/pts/0
2024/03/23 (23:06:26) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/23 (23:06:26) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/24 (16:11:02) | ===> btop++ v.1.3.2
2024/03/24 (16:11:02) | INFO: Logger set to INFO
2024/03/24 (16:11:02) | INFO: Running on /dev/pts/0
2024/03/24 (16:11:02) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/24 (16:11:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/24 (16:11:07) | INFO: Quitting! Runtime: 00:00:05

2024/03/24 (16:12:04) | ===> btop++ v.1.3.2
2024/03/24 (16:12:04) | INFO: Logger set to INFO
2024/03/24 (16:12:04) | INFO: Running on /dev/pts/2
2024/03/24 (16:12:04) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/24 (16:12:04) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/25 (11:09:06) | ===> btop++ v.1.3.2
2024/03/25 (11:09:06) | INFO: Logger set to INFO
2024/03/25 (11:09:06) | INFO: Running on /dev/pts/1
2024/03/25 (11:09:06) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/25 (11:09:06) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/25 (11:38:06) | ===> btop++ v.1.3.2
2024/03/25 (11:38:06) | INFO: Logger set to INFO
2024/03/25 (11:38:06) | INFO: Running on /dev/pts/0
2024/03/25 (11:38:06) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/25 (11:38:06) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/25 (11:38:13) | INFO: Quitting! Runtime: 00:00:07

2024/03/25 (12:30:08) | ===> btop++ v.1.3.2
2024/03/25 (12:30:08) | INFO: Logger set to INFO
2024/03/25 (12:30:08) | INFO: Running on /dev/pts/0
2024/03/25 (12:30:08) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/25 (12:30:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/25 (12:46:27) | ===> btop++ v.1.3.2
2024/03/25 (12:46:27) | INFO: Logger set to INFO
2024/03/25 (12:46:27) | INFO: Running on /dev/pts/0
2024/03/25 (12:46:27) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/25 (12:46:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/25 (12:47:03) | INFO: Quitting! Runtime: 00:00:36

2024/03/27 (11:46:15) | ===> btop++ v.1.3.2
2024/03/27 (11:46:15) | INFO: Logger set to INFO
2024/03/27 (11:46:15) | INFO: Running on /dev/pts/3
2024/03/27 (11:46:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/27 (11:46:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/27 (17:57:53) | ===> btop++ v.1.3.2
2024/03/27 (17:57:53) | INFO: Logger set to INFO
2024/03/27 (17:57:53) | INFO: Running on /dev/pts/0
2024/03/27 (17:57:53) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/27 (17:57:53) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory

2024/03/27 (18:00:49) | ===> btop++ v.1.3.2
2024/03/27 (18:00:49) | INFO: Logger set to INFO
2024/03/27 (18:00:49) | INFO: Running on /dev/pts/0
2024/03/27 (18:00:49) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/27 (18:00:49) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/27 (18:01:21) | INFO: Quitting! Runtime: 00:00:32

2024/03/27 (23:09:03) | ===> btop++ v.1.3.2
2024/03/27 (23:09:03) | INFO: Logger set to INFO
2024/03/27 (23:09:03) | INFO: Running on /dev/pts/5
2024/03/27 (23:09:03) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/27 (23:09:03) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
